# This data combines combines ASTM_E490 continuum spectrum and PROM7 line profiles
# continuum and profiles are adjusted to fit Lyman series and H-alpha 's intensity level
# Left  : wavelength, [cm]
# Right : intensity, [erg/s/cm^2/cm/sr]
#----------------------------------------------------------------------------------------
9.238300e-06	8.251839e+08
9.238700e-06	5.640368e+08
9.239100e-06	3.707459e+08
9.239600e-06	2.964732e+08
9.240000e-06	3.169833e+08
9.240500e-06	4.331922e+08
9.240900e-06	6.571145e+08
9.241400e-06	9.346124e+08
9.252500e-06	1.493880e+08
9.252690e-06	2.344861e+08
9.252890e-06	2.370812e+08
9.253090e-06	2.395760e+08
9.253290e-06	2.366599e+08
9.253490e-06	2.238253e+08
9.253690e-06	2.309289e+08
9.253890e-06	2.580682e+08
9.254090e-06	2.918168e+08
9.254290e-06	3.515073e+08
9.254490e-06	4.111927e+08
9.254690e-06	4.637613e+08
9.254890e-06	5.163253e+08
9.255090e-06	5.251166e+08
9.255290e-06	5.496311e+08
9.255490e-06	5.451007e+08
9.255690e-06	5.117296e+08
9.255890e-06	4.942834e+08
9.256090e-06	4.680269e+08
9.256290e-06	4.477804e+08
9.256490e-06	4.394507e+08
9.256690e-06	4.310215e+08
9.256890e-06	4.167863e+08
9.257090e-06	4.025523e+08
9.257290e-06	4.054381e+08
9.257490e-06	4.117271e+08
9.257690e-06	4.436410e+08
9.257890e-06	5.010765e+08
9.258090e-06	5.461958e+08
9.258290e-06	5.936132e+08
9.258490e-06	6.410266e+08
9.258690e-06	6.747251e+08
9.258890e-06	7.085208e+08
9.259090e-06	7.624276e+08
9.259290e-06	8.351418e+08
9.259490e-06	9.523768e+08
9.259690e-06	1.113926e+09
9.259890e-06	1.303077e+09
9.260090e-06	1.664793e+09
9.260290e-06	2.026377e+09
9.260490e-06	2.704554e+09
9.260690e-06	3.382672e+09
9.260890e-06	4.118349e+09
9.261090e-06	4.853963e+09
9.261290e-06	5.401072e+09
9.261490e-06	5.883023e+09
9.261690e-06	6.194109e+09
9.261890e-06	6.334354e+09
9.262090e-06	6.419984e+09
9.262290e-06	6.396407e+09
9.262490e-06	6.372732e+09
9.262690e-06	6.395855e+09
9.262890e-06	6.418875e+09
9.263090e-06	6.332713e+09
9.263290e-06	6.191970e+09
9.263490e-06	5.880483e+09
9.263690e-06	5.398274e+09
9.263890e-06	4.851029e+09
9.264090e-06	4.115505e+09
9.264290e-06	3.380044e+09
9.264490e-06	2.702219e+09
9.264690e-06	2.024453e+09
9.264890e-06	1.663068e+09
9.265090e-06	1.301614e+09
9.265290e-06	1.112580e+09
9.265490e-06	9.511437e+08
9.265690e-06	8.339885e+08
9.265890e-06	7.613089e+08
9.266090e-06	7.074202e+08
9.266290e-06	6.736188e+08
9.266490e-06	6.399202e+08
9.266690e-06	5.925375e+08
9.266890e-06	5.451590e+08
9.267090e-06	5.000821e+08
9.267290e-06	4.427224e+08
9.267490e-06	4.108390e+08
9.267690e-06	4.045286e+08
